MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
636018722,2020-01-01T00:00:29,30.05298,-90.64783,0.0,77.0,285.0,RADIANT PRIDE,IMO9307097,D5RC2,80,5,228,32,11.8,80,A
367499090,2020-01-01T00:00:44,27.87782,-97.04390,0.0,138.6,182.0,LCPL PHILLIP C GEORG,,WDF8835,31,5,24,10,,,A
309955000,2020-01-01T00:00:00,35.87279,-122.45307,9.9,152.3,152.0,ISTRA ACE,IMO9318503,C6WE7,70,0,175,31,8.8,70,A
367327040,2020-01-01T00:00:05,41.08756,-72.35820,0.0,314.7,511.0,MANHANSETT,,WDE2592,60,15,38,13,,,A
366881590,2020-01-01T00:00:06,35.14452,-76.76560,0.0,158.9,511.0,CAPT DJ,IMO7944592,WDB2938,30,,21,6,,,B
367313760,2020-01-01T00:00:12,32.83245,-79.94203,0.0,324.1,511.0,ST JOHNS RIVER,,WDD9610,60,15,18,5,,,A
368076430,2020-01-01T00:00:07,39.24342,-76.57057,0.0,27.0,269.0,,,,,0,,,,,A
367723310,2020-01-01T00:00:03,41.63742,-70.90747,0.0,237.9,273.0,BLUE DELTA,IMO8605973,WDI6894,30,15,29,7,,,A
368031280,2020-01-01T00:00:07,29.72570,-90.12182,0.0,360.0,511.0,,,,,15,,,,,A
367141370,2020-01-01T00:00:00,37.04853,-89.17139,5.2,26.1,511.0,MISS JACKIE BROWN,,WDD4184,31,12,43,10,,31,A
367772272,2020-01-01T00:00:01,37.82875,-76.27916,0.0,360.0,511.0,,,,,15,,,,,A
368110410,2020-01-01T00:00:00,29.88715,-92.41582,6.0,281.8,277.0,,,,,12,,,,,A
338166886,2020-01-01T00:00:01,37.78119,-122.38504,0.0,184.3,511.0,GRAND SLAM,,,37,,14,,,,B
368015740,2020-01-01T00:00:01,36.84954,-76.31502,0.1,285.3,6.0,,,,,0,,,,,A
338926422,2020-01-01T00:00:12,55.33071,-131.62372,0.0,178.4,122.0,CG BAILEY BARCO,,NBAB,90,0,,,,,A
367521510,2020-01-01T00:00:06,29.95680,-90.14268,0.0,252.9,511.0,BARBARA ANN,,WDG3008,31,15,21,,,,A
367431550,2020-01-01T00:00:21,28.64168,-96.55476,0.0,259.3,511.0,CLELAND POWELL,,WDF2757,31,12,21,9,,,A
367162510,2020-01-01T00:00:22,41.48951,-71.32230,0.0,248.1,511.0,EXCALIBUR,IMO8115992,WDD5716,30,,18,6,,,B
368083770,2020-01-01T00:00:00,46.10790,-122.95912,0.0,360.0,511.0,,,,,0,,,,,A
367719610,2020-01-01T00:00:44,29.74959,-95.16733,0.0,229.0,54.0,ZYANA K,IMO9794185,WDI6527,31,5,24,,,,A
636018561,2020-01-01T00:00:01,36.89561,-74.84709,6.9,184.9,183.0,,,,,0,,,,,A
368013110,2020-01-01T00:00:29,18.33624,-65.62260,0.1,334.6,511.0,JOY,,WDJ8101,37,,16,4,,,B
440800061,2020-01-01T00:00:00,21.35281,-157.94143,0.1,60.1,511.0,,,,,0,,,,,A
367013040,2020-01-01T00:00:28,47.60488,-122.34070,0.1,164.3,511.0,GOODTIME II,,WCW5448,60,5,23,8,,60,A
366874920,2020-01-01T00:00:26,27.87950,-97.04401,0.0,174.0,174.0,MARTIN CHALLENGER,IMO8644436,WDB2346,31,5,21,8,,,A
367784910,2020-01-01T00:00:25,42.35597,-71.04904,0.0,323.9,511.0,ODYSSEY,,WDJ5158,60,5,45,10,,69,A
319042800,2020-01-01T00:00:48,30.02274,-90.03310,0.0,253.1,511.0,VAMOOSE,,ZGBS7,37,,,,,,B
366577000,2020-01-01T00:01:03,47.65810,-122.36903,0.0,162.3,511.0,R M THORSTENSON,IMO7710745,KGCJ,30,5,90,13,6.7,30,A
338107116,2020-01-01T00:00:23,26.11206,-80.12031,0.0,106.0,511.0,TREAD SOFTLY,,,37,5,22,6,6.0,37,A
368039870,2020-01-01T00:00:02,41.88913,-87.62199,0.1,30.2,511.0,,,,,0,,,,,A
367760890,2020-01-01T00:00:13,26.08248,-80.11496,0.0,295.1,91.0,TRIDENT,IMO9812042,WDJ2703,31,0,30,13,4.7,,A
367756630,2020-01-01T00:00:15,29.91461,-90.07719,0.0,226.7,251.0,MISS ELLIE,,WDJ2256,31,12,,,,,A
367057630,2020-01-01T00:00:26,37.04127,-88.53490,0.0,263.9,145.0,CAPT SHELBY HOUSE,,WDC6536,31,15,48,13,,,A
235554000,2020-01-01T00:00:59,33.74327,-118.27380,0.0,346.0,206.0,EVER ELITE,IMO9241281,VSJG7,70,5,300,42,13.5,,A
566059000,2020-01-01T00:01:06,25.42148,-90.14610,20.3,138.0,135.0,STAR QUALITY,IMO9438494,9V9355,70,0,162,26,9.7,,A
367703230,2020-01-01T00:01:06,37.90416,-87.31678,0.0,360.0,511.0,CAPT ELROY,,WDI4901,31,15,12,,,,A
353499000,2020-01-01T00:01:09,29.45222,-87.78755,12.9,323.8,323.0,MSC DAMLA,IMO9250983,HOCR,70,0,293,40,14.0,74,A
367389640,2020-01-01T00:01:11,37.81335,-122.45695,12.4,273.3,511.0,OSKI,,WYD3004,60,0,21,7,,,A
367082540,2020-01-01T00:01:12,26.76686,-80.04609,0.0,240.1,511.0,POPS,,WDC8157,31,0,21,7,,52,A
367720130,2020-01-01T00:01:12,27.88598,-97.04858,19.7,171.3,511.0,LONE STAR,,WDI6577,60,15,,,,30,A
367723310,2020-01-01T00:01:12,41.63742,-70.90747,0.0,160.3,273.0,BLUE DELTA,IMO8605973,WDI6894,30,15,29,7,,,A
367448060,2020-01-01T00:00:14,29.96693,-90.26399,2.6,258.8,511.0,SETH D,IMO8635588,WDF4107,31,12,18,8,,,A
367503920,2020-01-01T00:01:00,29.35136,-94.81499,5.3,50.2,511.0,BROOKE BANTA,,WDF9317,31,0,21,8,,31,A
366986780,2020-01-01T00:00:11,42.72599,-91.01711,0.0,117.5,511.0,ROSE M,,WDC2033,31,15,18,7,,52,A
356276000,2020-01-01T00:00:12,29.54717,-89.76890,0.8,313.0,307.0,NAVIOS ORBITER,IMO9286865,HPWU,70,0,224,32,14.1,70,A
367428170,2020-01-01T00:00:13,30.42330,-91.19555,0.0,247.8,511.0,CAJUN HUSTLER,,WDF2447,31,0,17,6,,31,A
367721720,2020-01-01T00:00:53,48.62992,-122.95745,0.0,360.0,511.0,HALCYON,,WDI6738,37,,,,,,B
367145440,2020-01-01T00:00:00,27.87790,-97.04405,0.0,360.0,511.0,KATIE GONSOULIN,,WDD4496,31,15,21,9,,,A
370363000,2020-01-01T00:00:01,34.34590,-75.39298,17.9,34.0,32.0,SEVEN SEAS HIGHWAY,IMO9238521,3EDJ6,79,0,200,32,8.8,79,A
367061980,2020-01-01T00:00:00,40.64080,-74.12958,0.0,319.5,210.0,KIMBERLY TURECAMO,IMO7914573,WDC6838,31,0,30,9,,52,A
367770280,2020-01-01T00:00:06,33.76239,-118.19475,0.0,360.0,10.0,SIR WINSTON,,WDJ3678,60,0,,,,,A
366952340,2020-01-01T00:00:05,30.01949,-94.02420,0.0,173.9,295.0,DECATUR,,WDB8065,31,12,21,9,,57,A
367534680,2020-01-01T00:00:05,30.11409,-90.91893,0.0,272.1,354.0,CAPT NILES SHOEMAKER,,WDG4261,31,0,25,,,,A
368075080,2020-01-01T00:00:19,30.02331,-90.12369,0.0,355.2,511.0,SHALLOW DRAFT#15,IMO0000000,WDK6493,90,,44,18,,,B
338336851,2020-01-01T00:00:10,26.55999,-80.05049,0.0,360.0,511.0,DANDEASE,IMO0000000,,37,,17,6,,,B
367182630,2020-01-01T00:00:12,29.94347,-93.86749,0.0,194.1,314.0,SAMSON,IMO8227525,WDD7155,31,0,31,9,3.6,52,A
378350000,2020-01-01T00:00:12,26.18234,-80.10319,7.4,0.7,511.0,SALLY SLADE,,ZJL8561,,5,,,,,A
338071038,2020-01-01T00:00:19,18.46066,-66.09077,0.1,178.3,511.0,HARBOR GRACE,,,90,0,13,,,,A
368033070,2020-01-01T00:00:20,25.94288,-80.13747,0.0,68.5,511.0,GRATITUDE,IMO0000000,WDK2175,37,,21,5,,,B
367702250,2020-01-01T00:00:04,37.03690,-89.17835,3.7,354.0,355.0,LEONARD L WHITTINGTO,,WDI4811,31,0,39,12,,31,A
368080050,2020-01-01T00:00:21,42.35057,-71.04001,5.7,27.9,511.0,ENCORE I,IMO0000000,,60,,14,4,,,B
338319127,2020-01-01T00:00:23,38.03466,-121.88341,0.0,360.0,511.0,DREAM CATCHER,IMO0000000,TERRYG,37,,15,5,,,B
338335802,2020-01-01T00:00:13,32.71747,-117.23060,0.0,360.0,511.0,ONEFOURTHREE,IMO0000000,,37,,17,5,,,B
367662330,2020-01-01T00:00:00,38.83357,-82.15195,0.0,146.0,511.0,ANDY MULLINS,,WDH8869,31,0,15,,,,A
367518570,2020-01-01T00:00:13,29.13714,-90.20228,0.0,143.2,341.0,HARVEY INTERVENTION,IMO9581277,WDG2721,90,0,89,19,5.1,,A
366980250,2020-01-01T00:00:02,47.59079,-122.34743,0.1,83.0,60.0,BRIAN S,IMO8841943,WCP9410,31,0,30,8,3.5,31,A
338329445,2020-01-01T00:00:14,25.98233,-80.12499,0.2,360.0,511.0,BOSTON WHALER 315 CQ,IMO0000000,315 CQ,37,,0,0,,,B
368065000,2020-01-01T00:00:24,43.64823,-70.25651,0.0,158.4,511.0,PROVIDIAN,IMO8943052,WDF3691,30,,34,12,5.5,,B
338644000,2020-01-01T00:00:06,29.57589,-90.38178,0.0,160.1,511.0,SOUTHERN QUEST,IMO9222637,WCZ5544,90,0,62,14,4.4,70,A
368029080,2020-01-01T00:00:24,18.32268,-64.95609,0.1,251.4,511.0,CARETTA2,IMO0000000,,36,,0,0,,,B
367618760,2020-01-01T00:00:06,29.78688,-90.02621,0.0,0.0,511.0,BRITTANY LYNN,,WDH4536,31,0,15,6,,,A
368060790,2020-01-01T00:00:33,29.67928,-94.92604,0.0,222.4,511.0,MUDD TUG 15,IMO0000000,WDK5012,99,,8,5,,,B
338133003,2020-01-01T00:00:38,26.94025,-80.08995,0.0,360.0,511.0,NO BUOYS,IMO0000000,,37,,16,2,,,B
338347371,2020-01-01T00:00:40,26.37537,-80.07116,0.0,360.0,511.0,TIGER LILI,IMO0000000,TIGER L,37,,11,4,,,B
366898190,2020-01-01T00:00:46,41.35574,-72.09176,0.0,198.0,106.0,MARY ELLEN,IMO8305652,WDB4416,60,0,85,14,2.7,,A
338303073,2020-01-01T00:00:48,47.67987,-122.40800,0.0,36.8,511.0,SONATA,IMO0000000,,37,,15,6,,,B
369970763,2020-01-01T00:00:49,32.68715,-117.23630,0.0,299.5,154.0,RSC-3,,,,5,,,,,A
366874960,2020-01-01T00:00:06,26.24466,-97.58389,0.0,239.1,1.0,JOEL SMITH,IMO8644424,WDB2350,31,0,23,8,,31,A
338334306,2020-01-01T00:00:57,27.72350,-82.68239,0.0,360.0,511.0,TUG FOR TWO,IMO0000000,,37,,10,3,,,B
367008920,2020-01-01T00:00:05,29.97251,-90.02506,0.0,253.0,511.0,CAPT TRAVIS,IMO8423923,WDC3494,31,0,23,6,,31,A
367410250,2020-01-01T00:00:00,30.75148,-88.03605,5.0,14.1,511.0,SCOTT PRIDE,,WDE8842,31,0,14,6,,,A
367575990,2020-01-01T00:00:15,41.81537,-71.40039,0.1,169.4,511.0,MATTHEW MCALLISTER,IMO8127505,WDG8294,31,0,29,9,2.7,52,A
538002783,2020-01-01T00:00:03,43.87980,-68.35780,7.3,280.0,288.0,NOR'EASTER,IMO9350642,V7LP7,80,0,184,27,11.3,89,A
368082070,2020-01-01T00:00:18,47.61636,-122.51105,0.0,234.8,511.0,EXCESSIVE,IMO0000000,WDK7194,36,,12,4,,,B
366772760,2020-01-01T00:00:09,47.62208,-122.50917,0.0,304.8,280.0,WSF TACOMA,IMO9133977,WCX9244,60,0,138,27,5.3,,A
366932750,2020-01-01T00:00:03,41.50903,-88.09675,0.0,276.7,511.0,BEAU BLESSEY,IMO8964537,WCZ7299,31,0,27,9,,31,A
367126590,2020-01-01T00:00:03,34.22306,-77.95488,0.0,258.5,511.0,CAPE HATTERAS,IMO7035561,WBK3237,31,0,33,8,4.7,,A
367061930,2020-01-01T00:00:05,46.20002,-123.38558,0.0,37.8,511.0,TEBENKOF,IMO7309273,WCY2888,30,15,23,7,,30,A
356958000,2020-01-01T00:00:07,49.29578,-123.04178,6.6,281.0,280.0,BOW KISO,IMO9379894,3EPY3,80,0,169,26,11.3,89,A
367706830,2020-01-01T00:00:06,29.94642,-90.22597,2.8,65.5,511.0,CAPT DUFFY,,WDI5265,31,12,,,,,A
367645970,2020-01-01T00:00:13,29.39983,-94.75292,0.1,17.4,252.0,ROBERT ANTHONY,,WDH7216,31,0,32,,,,A
367728690,2020-01-01T00:00:05,29.79370,-90.06609,0.1,242.8,187.0,NAVASOTA,,WDI7435,31,0,28,10,,,A
367619370,2020-01-01T00:00:07,29.01235,-90.14827,0.2,33.1,220.0,WHITETAIL,IMO9717307,WDH4596,90,0,61,14,4.3,,A
367528110,2020-01-01T00:00:07,29.72794,-95.02585,9.4,310.0,305.0,R J CHERAMIE,,WDG3635,31,0,21,8,,,A
369970517,2020-01-01T00:00:16,24.56443,-81.79955,102.3,360.0,274.0,NAWC 38,IMO8101745,,90,5,58,12,3.7,,A
367733880,2020-01-01T00:00:04,33.72367,-118.07131,0.0,360.0,511.0,HIGH PRYORITY,,WDI7956,37,0,,,,,A
367641540,2020-01-01T00:00:07,29.73503,-95.20504,0.0,280.0,205.0,CAROL ANN GOLDING,,WDH6780,31,12,22,,,,A
365913074,2020-01-01T00:00:15,30.04373,-93.73226,6.7,222.8,511.0,MARTHA RENAE,IMO0000032,WDE5579,0,0,0,0,0.0,0,A
367183360,2020-01-01T00:00:04,47.28253,-122.43885,0.4,13.2,6.0,OLYMPIC SCOUT,,WDD7216,31,0,27,8,,,A
367587440,2020-01-01T00:00:07,40.64429,-74.11341,0.0,204.4,511.0,PELHAM,IMO5108182,WDG9405,31,0,25,8,2.5,52,A
518100411,2020-01-01T00:00:26,26.12307,-80.10989,0.0,360.0,511.0,DREAM ON,IMO0000000,E5U3327,37,,32,7,,,B
367402990,2020-01-01T00:00:02,38.90596,-81.92474,0.0,174.5,37.0,LINDA REED,,WDE8222,31,15,40,10,,31,A
367509760,2020-01-01T00:00:06,39.21605,-74.64694,0.0,0.0,511.0,MUSKEGON RIVER,,WDF9879,90,15,16,4,,,A
368013150,2020-01-01T00:00:27,25.79026,-80.18422,0.1,142.4,511.0,CASSIUS,IMO0000000,WDJ8106,37,,16,5,,,B
367704620,2020-01-01T00:00:03,40.75263,-74.02264,0.0,108.4,511.0,SUNDANCER,,WDI5046,60,0,30,6,,,A
367686940,2020-01-01T00:00:01,40.64943,-74.11085,0.0,360.0,511.0,NORMANDY,IMO8735235,WDI3305,31,0,24,8,2.7,,A
367354360,2020-01-01T00:00:00,41.29707,-72.08584,11.9,8.7,5.0,CAPE HENLOPEN,IMO5381978,WM5958,60,0,96,15,3.0,,A
367006330,2020-01-01T00:00:07,29.54911,-91.24022,5.7,231.7,511.0,KATHY PAWG,,WDC3347,31,0,16,6,,52,A
366834170,2020-01-01T00:00:07,42.35361,-71.04305,2.3,50.6,511.0,DOUGLAS B GURIAN,,WDH7352,60,0,19,5,,,A
367416750,2020-01-01T00:00:11,29.36517,-89.54678,13.4,108.4,105.0,BLUEFIN,IMO9565596,WDG9742,31,0,35,10,3.7,,A
636013274,2020-01-01T00:00:07,40.41996,-70.38040,13.1,88.9,88.0,NS LAGUNA,IMO9339325,A8LU9,80,0,248,43,14.9,89,A
366773090,2020-01-01T00:00:07,48.57761,-122.88910,11.9,311.6,309.0,WSF TILLIKUM,IMO8836120,WL3377,60,0,90,22,5.6,,A
316014170,2020-01-01T00:00:04,45.55851,-73.51971,0.0,203.7,215.0,EVANS SPIRIT,IMO9327774,XJBZ,70,0,139,21,7.7,70,A
367535250,2020-01-01T00:00:06,38.07954,-90.19848,0.0,257.3,125.0,CHARLES L STRAIT,,WDG4314,31,0,53,15,,,A
367750460,2020-01-01T00:00:04,40.62897,-80.42731,0.0,360.0,511.0,SIERRA J,,WDI9616,31,15,23,8,,,A
367540560,2020-01-01T00:00:10,36.91225,-76.17777,0.0,58.0,511.0,ROBERT T,IMO7738981,WDI8475,31,12,22,7,,,A
367170860,2020-01-01T00:00:00,46.16853,-123.91402,0.0,360.0,511.0,WRANGLER,IMO7520683,WDD6285,30,7,21,6,,,A
538005125,2020-01-01T00:00:05,28.17331,-88.96015,0.0,87.7,179.0,DEEPWATER PONTUS,IMO9675183,V7BE5,,3,,,,,A
367467120,2020-01-01T00:00:09,33.84181,-118.39219,0.1,207.8,511.0,AVA FOSS,,WDF5779,60,5,18,5,,60,A
367006040,2020-01-01T00:00:00,29.13203,-89.11741,0.0,202.7,511.0,T L C COMMANDER,,WCY6477,31,0,19,7,,52,A
357138380,2020-01-01T00:00:00,18.44705,-66.08982,0.0,262.1,511.0,HONCHO,IMO7614070,WDD3943,31,0,31,8,5.0,31,A
366961419,2020-01-01T00:00:09,36.75391,-89.11783,0.0,149.9,511.0,JOHN D GEARY,IMO100538269,WDL2150,31,0,47,13,2.7,31,A
367062370,2020-01-01T00:00:01,30.06438,-90.89034,1.5,127.8,511.0,MR LEWIS,,WDC6864,31,0,23,8,,31,A
367619640,2020-01-01T00:00:00,59.60467,-151.42021,0.0,291.5,511.0,HELENKA B,,WDH4624,90,0,46,9,,,A
258009000,2020-01-01T00:00:11,31.06625,-138.20860,12.3,103.3,100.0,STAR LIVORNO,IMO9593907,LAQM7,70,0,204,32,12.6,,A
367480010,2020-01-01T00:00:02,48.15891,-122.67260,0.0,355.1,356.0,WSF SALISH,IMO9618329,WDF6992,60,0,83,19,3.2,,A
367014420,2020-01-01T00:00:14,29.47976,-89.69199,0.0,179.1,511.0,PINE BLUFF,,WDC3801,31,0,23,8,,,A
367315470,2020-01-01T00:00:04,34.71944,-76.69488,0.0,226.4,511.0,MARY M COPPEDGE,IMO7423512,WDD9722,31,0,29,9,4.4,90,A
367475360,2020-01-01T00:00:06,29.78796,-95.08730,0.0,65.3,511.0,LYNN R,,WDF6546,31,15,16,6,,,A
366953850,2020-01-01T00:00:17,37.03972,-88.53322,0.0,0.0,511.0,DENNIS C BOTTORFF,,WDB8149,31,12,46,15,,,A
366920560,2020-01-01T00:00:06,37.01331,-76.31819,0.1,116.5,314.0,BALD EAGLE II,IMO8940024,WDB6247,30,15,23,7,,,A
367440830,2020-01-01T00:00:17,30.28251,-91.15571,0.0,243.5,511.0,ELIZABETH B,IMO9585235,WDF3516,31,0,29,10,,31,A
368023230,2020-01-01T00:00:07,29.36326,-89.30233,8.9,174.1,511.0,MS.EMILY,IMO999975000,WDJ9153,20,15,0,0,0.0,20,A
367703030,2020-01-01T00:00:05,38.87381,-84.23185,0.0,360.0,511.0,PLEASANT,,WDI4882,31,0,18,7,,,A
367339240,2020-01-01T00:00:05,38.85405,-90.11699,0.0,115.2,511.0,SHERRYL B REEVES,,WDE3451,31,0,48,12,,31,A
367416420,2020-01-01T00:00:05,21.31008,-157.86888,0.0,305.1,353.0,FREEDOM,IMO8666501,WDE9353,31,0,26,10,,,A
367012670,2020-01-01T00:00:01,39.71697,-75.51703,0.0,248.2,511.0,TINA,IMO8973007,WDC3702,31,0,19,7,,52,A
367005550,2020-01-01T00:00:06,30.02744,-93.73977,8.0,191.5,199.0,EARL GONSOULIN,,WDC3306,31,5,21,8,,,A
366726650,2020-01-01T00:00:29,56.81142,-132.96597,0.0,277.0,511.0,ALEUTIAN SPIRIT,,WCW9448,30,,15,5,,,B
366983270,2020-01-01T00:00:10,29.93650,-90.33437,0.1,196.8,511.0,G SHELBY FRIEDRICHS,IMO8992534,WDB9813,31,5,29,8,,52,A
366997730,2020-01-01T00:00:06,30.04856,-90.51527,6.4,75.2,511.0,DANNI SUE,IMO8635734,WDC2787,31,15,18,8,,,A
366880750,2020-01-01T00:00:02,36.90687,-76.08927,0.1,190.6,511.0,VIRGINIA,,WDB2867,90,0,16,5,,50,A
367712660,2020-01-01T00:00:01,47.56159,-122.62475,0.0,325.4,325.0,WSF CHIMACUM,IMO9801770,WDI5854,60,0,110,25,5.0,,A
367101920,2020-01-01T00:00:02,41.64829,-70.27921,0.0,187.3,205.0,GREY LADY,IMO8986157,WDC9414,60,0,43,10,,,A
367706810,2020-01-01T00:00:04,36.96385,-89.09462,0.0,239.3,511.0,HARVEST MAIDEN,,WDI5263,31,0,,,,,A
316038853,2020-01-01T00:00:30,48.42349,-123.38375,0.0,239.8,511.0,HAZEL,IMO0000000,,36,,13,8,,,B
367641230,2020-01-01T00:00:06,33.75967,-118.27650,0.0,68.0,217.0,MARJORIE C,IMO9619684,WDH6745,70,0,210,32,9.8,70,A
367481620,2020-01-01T00:00:01,38.62938,-90.17693,5.3,7.7,511.0,RALPH HENRY,IMO8976580,WDF7152,31,15,21,9,,,A
367518670,2020-01-01T00:00:38,32.78874,-88.06396,0.0,114.0,17.0,LEADER,,WDG2731,31,5,26,9,,31,A
367634360,2020-01-01T00:00:36,42.60907,-73.76041,0.0,237.8,6.0,EVELYN CUTLER,IMO7319058,WDH6071,90,5,38,10,4.4,,A
367143360,2020-01-01T00:00:08,38.60526,-90.19105,0.0,246.2,511.0,ANDREW CANNAVA,,WDD4331,31,12,39,12,,31,A
367388170,2020-01-01T00:00:39,29.91813,-89.92847,0.0,277.4,291.0,ASSAULT,,WDE7040,31,5,17,6,,,A
367678830,2020-01-01T00:00:05,30.38027,-88.02160,5.2,186.2,186.0,KIMBERLY ANN,,WDI2502,31,8,28,9,,,A
366996240,2020-01-01T00:00:00,29.95567,-90.02406,0.1,194.4,511.0,DIXIE COURAGE,,WDC2671,31,0,21,7,,52,A
368018120,2020-01-01T00:00:40,31.98032,-81.05589,0.0,235.7,511.0,RANGER,IMO0000000,WDJ8610,37,,14,5,,,B
316005721,2020-01-01T00:00:11,49.29849,-123.04807,10.5,293.3,511.0,CHARLES H CATES I,IMO8703218,,31,0,24,8,3.0,52,A
367001310,2020-01-01T00:00:43,29.67725,-91.22502,0.0,230.7,511.0,TIM TAUZIN,,WDC3040,90,5,0,0,6.0,90,A
316027734,2020-01-01T00:00:00,49.29443,-123.02426,20.2,91.8,511.0,VFPA5,,CFK5370,,0,13,3,1.8,,A
367700050,2020-01-01T00:00:07,46.16718,-123.91827,0.0,309.5,183.0,OCEAN INVICTUS,IMO8970495,WDI4590,30,7,23,9,,,A
367541160,2020-01-01T00:00:08,29.80930,-91.82184,4.2,158.4,159.0,LEGACY,,WDG4891,31,0,24,,,,A
367621000,2020-01-01T00:00:07,29.96759,-93.85747,0.6,287.2,252.0,REBEKAH,IMO7932331,WDI7588,31,11,23,8,,,A
367076170,2020-01-01T00:00:39,56.81109,-132.96566,0.0,0.0,511.0,KAYLEIGH ANN,,WAQ7347,30,,16,5,,,B
367326880,2020-01-01T00:00:09,38.88376,-81.91735,4.1,127.1,134.0,AEP MARINER,,WDE2580,31,0,47,14,,31,A
367710260,2020-01-01T00:00:10,38.04120,-85.91427,0.0,360.0,511.0,ALAN ALBRIGHT,,WDI5601,31,0,17,,,,A
367186340,2020-01-01T00:00:07,30.52487,-91.73436,0.0,15.8,319.0,BILLY BURKETT,,WDD7433,31,12,26,9,,,A
367456870,2020-01-01T00:00:06,29.73365,-95.13660,0.0,274.4,279.0,LIBERTY,IMO8981432,WDF4885,31,0,22,9,,0,A
367057410,2020-01-01T00:00:11,29.67289,-89.95695,0.0,224.5,172.0,TROJAN WARRIOR,,WDC6518,31,12,30,10,,,A
366892580,2020-01-01T00:00:06,28.96598,-91.97939,0.6,327.9,511.0,MR LANNIE,IMO8983246,WDB3903,90,0,35,9,,79,A
367503240,2020-01-01T00:00:05,31.51334,-91.51251,3.3,4.9,34.0,SAVAGE INSIGHT,,WDF9252,31,0,28,10,,,A
566851000,2020-01-01T00:00:53,29.72527,-95.26318,0.0,108.5,72.0,GENUINE HERCULES,IMO9597147,9V9468,80,5,170,26,11.5,89,A
366999508,2020-01-01T00:00:10,27.81489,-97.40448,0.0,185.0,123.0,CG MALLET,,NJEB,90,15,22,6,,,A
367042160,2020-01-01T00:00:11,29.96857,-90.28728,0.2,340.3,511.0,EDWARD TERREL,,WYQ8387,31,0,18,7,,,A
366999512,2020-01-01T00:00:14,29.31307,-94.81665,0.0,0.0,8.0,CG HATCHET,,NXLA,90,0,22,6,,,A
367140970,2020-01-01T00:00:09,29.80389,-93.34519,0.0,231.9,511.0,CAMERON NO II,,WDD4160,60,0,62,15,,69,A
367621020,2020-01-01T00:00:25,28.40758,-80.62967,0.0,243.9,511.0,SILVER GHOST,,WDH4753,37,,18,,,,B
367717180,2020-01-01T00:00:04,40.53634,-79.79228,0.0,360.0,511.0,SAGE JOHNSON,,WDI6292,31,0,12,,,,A
368103550,2020-01-01T00:00:06,29.76739,-95.09217,0.0,229.1,313.0,DANNY OCKMAN,,WDK9420,0,0,20,9,2.7,0,A
366989360,2020-01-01T00:00:00,38.05335,-122.29194,35.6,247.0,247.0,INTINTOLI,IMO9144653,WCX2709,60,0,41,12,1.5,,A
366816020,2020-01-01T00:00:09,29.98988,-93.93062,0.0,251.6,511.0,SCOTT R WILSON,IMO8635667,WDA5062,31,12,22,9,,,A
367352240,2020-01-01T00:00:12,30.45266,-91.19361,2.7,358.5,197.0,PORT ALLEN,,WDE4376,31,0,15,6,,,A
367301830,2020-01-01T00:00:04,60.08816,-149.35060,0.0,28.7,511.0,KATHERINE,IMO7938220,WDD8712,30,15,23,6,,30,A
366673090,2020-01-01T00:00:00,58.38296,-134.65099,0.0,322.3,196.0,DIANE H,IMO8852576,WUR7250,31,0,22,7,,32,A
338200126,2020-01-01T00:00:00,32.70770,-117.23530,6.1,336.9,511.0,SALUTE,,,37,,15,,,,B
367749970,2020-01-01T00:00:00,29.94103,-90.36171,4.0,302.0,511.0,LOUISIANA PARADISE,,WDI9569,31,0,,,,,A
441343000,2020-01-01T00:00:01,37.83567,-127.64723,17.3,122.0,120.0,HYUNDAI BANGKOK,IMO9323510,D7HB,70,0,303,40,-12.3,70,A
367375120,2020-01-01T00:00:01,60.54444,-145.76501,0.0,40.2,93.0,PACIFIC SOJOURN,IMO8856431,WDE6045,30,0,18,7,,,A
367140920,2020-01-01T00:00:12,29.80491,-93.34860,0.0,220.2,511.0,D W GRIFFITH,IMO8635394,WDD4155,31,0,16,6,,31,A
367655460,2020-01-01T00:00:00,33.69859,-118.28304,0.4,72.8,511.0,NATIVE SUN,,WDH8179,60,0,22,7,,,A
367476950,2020-01-01T00:00:00,41.67211,-88.02778,0.0,267.3,246.0,MARY C,,WDF6698,31,8,15,6,,52,A
367714750,2020-01-01T00:00:00,40.30886,-79.87896,0.0,360.0,511.0,JESSE Z,,WDI6054,31,0,14,,,,A
367533040,2020-01-01T00:00:03,36.42120,-87.29219,0.0,28.8,134.0,RICK HARNACK,IMO8845365,WDG4106,31,0,37,10,,,A
367629250,2020-01-01T00:00:00,34.10006,-91.57104,5.1,227.2,511.0,TAMELA LEIGH,,WDH5575,31,15,33,,,,A
367020520,2020-01-01T00:00:06,35.09735,-90.09986,0.0,173.3,511.0,HALEY BROOKE,,WDH7051,31,0,19,7,,31,A
220187000,2020-01-01T00:00:03,36.99996,-74.51583,18.2,188.8,191.0,AXEL MAERSK,IMO9260419,OUUY2,70,0,352,42,15.0,71,A
367370230,2020-01-01T00:00:01,32.71489,-117.17412,1.2,95.4,99.0,EMERALD HORNBLOWER,,WCY6120,60,5,22,6,,,A
367460360,2020-01-01T00:00:10,31.21001,-87.94262,5.0,42.1,511.0,MR LANDON,,WDF5184,31,0,18,6,,0,A
